customer_id,order_id,month,sku_id
17,522,7,1317
17,523,8,325
17,524,8,236
17,525,8,786
17,526,8,1306
17,527,8,620
17,528,8,1193
17,529,8,326
17,530,8,1454
17,531,9,1187
17,532,9,881
17,533,9,882
17,534,11,1389
18,535,2,301
18,536,2,1486
18,537,2,203
18,538,2,388
18,539,2,67
18,540,2,246
18,541,2,1248
18,542,5,1178
18,543,5,1423
18,544,5,1181
18,545,5,318
18,546,5,748
18,547,5,1195
18,548,5,137
18,549,6,757
18,550,6,341
18,551,6,3
18,552,6,256
18,553,6,138
18,554,8,203
18,555,8,767
18,556,9,142
18,557,9,7
18,558,9,387
18,559,10,701
18,560,11,133
18,561,11,1448
18,562,11,1211
18,563,11,770
18,564,11,1445
19,565,1,855
19,566,1,1133
19,567,1,96
19,568,2,78
19,569,2,43
19,570,3,1133
19,571,3,410
19,572,4,945
19,573,4,433
19,574,5,144
19,575,5,102
19,576,5,1063
19,577,5,496
19,578,5,993
19,579,5,898
19,580,5,1069
19,581,5,1025
19,582,5,434
19,583,5,1110
19,584,5,183
19,585,5,80
19,586,6,78
19,587,6,946
19,588,6,1128
19,589,8,183
19,590,8,1045
19,591,8,85
19,592,8,964
19,593,9,440
19,594,9,895
19,595,9,920
19,596,9,1128
19,597,9,445
19,598,9,66
19,599,9,43
19,600,9,506
19,601,10,37
19,602,10,1096
19,603,10,470
19,604,10,1013
19,605,10,66
19,606,10,43
19,607,10,70
19,608,11,440
20,609,2,1401
20,610,2,196
20,611,3,1169
20,612,3,212
20,613,3,1419
20,614,3,811
20,615,4,819
20,616,4,298
20,617,5,98
20,618,5,1227
20,619,5,1177
20,620,5,834
20,621,5,366
20,622,7,262
20,623,7,67
20,624,7,1456
20,625,8,1218
20,626,9,1412
20,627,9,806
20,628,10,767
20,629,10,142
20,630,10,210
21,631,1,452
21,632,1,432
21,633,1,405
21,634,1,174
21,635,1,405
21,636,2,141
21,637,2,153
21,638,2,533
21,639,3,1394
21,640,3,120
21,641,3,77
21,642,3,1363
21,643,3,198
21,644,3,1382
21,645,6,495
21,646,6,509
21,647,6,534
21,648,7,463
21,649,8,457
21,650,8,401
21,651,8,153
21,652,8,479
21,653,8,1346
21,654,10,452
21,655,10,1326
21,656,11,1382
21,657,11,1371
21,658,11,510
22,659,1,1069
22,660,1,960
22,661,1,1019
22,662,1,1255
22,663,1,1074
22,664,3,1138
22,665,3,1076
22,666,4,1061
22,667,4,1162
22,668,4,1132
22,669,4,1066
22,670,4,1076
22,671,4,434
22,672,4,433
22,673,4,159
22,674,4,506
22,675,4,448
22,676,5,926
22,677,5,1236
22,678,7,876
22,679,7,1288
22,680,8,1041
22,681,8,1147
22,682,8,1224
22,683,9,1220
22,684,9,982
22,685,9,1030
22,686,9,869
22,687,9,1005
22,688,9,1259
22,689,10,410
22,690,10,1061
22,691,10,136
22,692,11,875
22,693,11,466
23,694,1,733
23,695,1,267
23,696,1,223
23,697,2,396
23,698,2,46
23,699,2,1448
23,700,2,846
23,701,2,138
23,702,3,810
23,703,3,1484
23,704,3,797
23,705,3,779
23,706,3,239
23,707,4,341
23,708,5,137
23,709,5,373
23,710,5,725
23,711,5,344
23,712,6,716
23,713,6,16
23,714,6,353
23,715,7,129
23,716,8,770
23,717,8,133
23,718,8,1163
23,719,9,740
23,720,9,1293
23,721,9,267
23,722,9,1423
23,723,10,731
23,724,10,196
23,725,10,123
23,726,10,806
23,727,11,121
23,728,11,1456
23,729,11,274
24,730,1,656
24,731,2,67
24,732,2,712
24,733,2,10
24,734,2,125
24,735,2,207
24,736,3,1218
24,737,3,278
24,738,5,1467
24,739,5,3
24,740,6,319
24,741,6,578
24,742,6,123
24,743,6,207
24,744,6,319
24,745,7,353
24,746,7,274
24,747,7,398
24,748,7,661
24,749,7,1470
24,750,9,1486
24,751,10,101
24,752,10,779
24,753,10,587
24,754,10,353
24,755,10,1274
24,756,11,123
24,757,11,1237
24,758,11,770
25,759,1,410
25,760,1,25
25,761,1,433
25,762,1,190
25,763,1,102
25,764,1,1096
25,765,1,862
25,766,2,420
25,767,2,996
25,768,4,416
25,769,4,183
25,770,4,34
25,771,4,869
25,772,5,1109
25,773,5,413
25,774,5,862
25,775,5,191
25,776,5,896
25,777,6,863
25,778,6,78
25,779,6,37
25,780,7,419
25,781,7,43
25,782,7,6
25,783,7,469
25,784,7,112
25,785,7,440
25,786,8,411
25,787,8,74
25,788,8,441
25,789,8,192
25,790,8,416
25,791,8,1069
25,792,8,945
25,793,9,74
25,794,9,487
25,795,10,191
25,796,10,1013
25,797,10,1096
25,798,11,441
25,799,11,1133
25,800,11,144
25,801,11,74
25,802,11,1128
25,803,11,461
25,804,11,466
26,805,1,1336
26,806,4,1139
26,807,4,432
26,808,4,1123
26,809,4,1279
26,810,4,523
26,811,4,1292
26,812,5,1236
26,813,5,120
26,814,5,1087
26,815,6,1011
26,816,6,151
26,817,9,1328
26,818,9,1329
26,819,9,1068
26,820,9,114
26,821,9,30
26,822,9,1105
26,823,9,153
26,824,9,165
26,825,10,1328
26,826,10,23
26,827,10,141
26,828,10,1119
26,829,11,547
26,830,11,141
26,831,11,1382
26,832,11,1213
26,833,11,1246
26,834,11,1236
26,835,11,1077
26,836,11,120
27,837,3,752
27,838,3,467
27,839,3,561
27,840,4,1382
27,841,4,880
27,842,4,174
27,843,4,1366
27,844,4,1329
27,845,5,242
27,846,5,989
27,847,5,1331
27,848,6,1345
27,849,6,126
27,850,7,884
27,851,7,287
27,852,7,1217
27,853,7,555
27,854,8,795
27,855,9,583
27,856,9,560
27,857,9,761
27,858,10,1491
27,859,10,613
27,860,10,1320
27,861,11,881
27,862,11,140
28,863,1,877
28,864,1,1023
28,865,1,1109
28,866,1,116
28,867,1,1040
28,868,2,1109
28,869,2,524
28,870,2,448
28,871,4,866
28,872,4,433
28,873,4,96
28,874,9,440
28,875,9,960
28,876,9,105
28,877,10,440
28,878,10,862
28,879,10,469
28,880,10,1132
28,881,10,448
29,882,2,1310
29,883,2,510
29,884,2,430
29,885,2,432
29,886,2,431
29,887,5,198
29,888,5,532
29,889,5,1373
29,890,5,1334
29,891,5,1328
29,892,5,163
29,893,5,1363
29,894,5,83
29,895,5,153
29,896,5,1310
29,897,5,1345
29,898,6,431
29,899,6,1394
29,900,6,1373
29,901,6,417
29,902,7,1331
29,903,7,534
29,904,7,1313
29,905,7,94
29,906,7,140
29,907,9,126
29,908,9,160
29,909,9,12
29,910,10,431
29,911,10,1373
29,912,10,126
29,913,10,482
30,914,2,1293
30,915,2,1269
30,916,3,262
30,917,3,829
30,918,3,312
30,919,5,1184
30,920,6,178
30,921,6,809
30,922,6,1211
30,923,7,1423
30,924,7,19
30,925,8,828
30,926,8,212
30,927,8,19
30,928,9,246
30,929,9,770
30,930,9,1497
30,931,10,1496
30,932,11,1211
30,933,11,1293
31,934,1,1327
31,935,1,843
31,936,1,1301
31,937,1,664
31,938,1,1206
31,939,3,1083
31,940,3,1187
31,941,3,847
31,942,4,629
31,943,4,219
31,944,4,919
31,945,4,795
31,946,6,832
31,947,6,646
31,948,6,645
31,949,6,916
31,950,7,915
31,951,7,660
31,952,7,1374
31,953,7,1183
31,954,8,602
31,955,8,689
31,956,8,1076
31,957,9,1414
31,958,9,325
31,959,9,814
31,960,9,242
31,961,9,765
31,962,10,286
31,963,10,1077
31,964,10,1129
31,965,10,629
31,966,10,1432
31,967,10,613
31,968,10,1190
31,969,11,933
31,970,11,1033
31,971,11,776
32,972,1,1305
32,973,1,1310
32,974,1,611
32,975,1,502
32,976,2,23
32,977,3,523
32,978,3,467
32,979,3,97
32,980,3,1331
32,981,4,555
32,982,5,611
32,983,5,1343
32,984,5,171
32,985,6,529
32,986,6,77
32,987,6,596
32,988,6,1346
32,989,6,140
32,990,7,1345
32,991,7,1394
32,992,8,697
32,993,8,474
32,994,8,479
32,995,8,431
32,996,9,587
32,997,9,1336
32,998,9,126
32,999,10,1313
32,1000,10,1382
32,1001,10,547
32,1002,10,467
32,1003,10,509
32,1004,11,431
32,1005,11,153
33,1006,2,1467
33,1007,2,173
33,1008,2,1345
33,1009,3,797
33,1010,3,757
33,1011,4,1260
33,1012,4,283
33,1013,4,188
33,1014,5,210
33,1015,5,1161
33,1016,7,1226
33,1017,7,797
33,1018,8,1435
33,1019,8,370
33,1020,8,514
33,1021,8,828
33,1022,8,274
33,1023,8,468
33,1024,8,766
33,1025,9,178
33,1026,9,98
33,1027,9,1335
33,1028,9,787
33,1029,9,314
33,1030,9,828
33,1031,10,1484
33,1032,10,502
33,1033,10,297
33,1034,10,13
33,1035,11,1169
34,1036,2,487
34,1037,8,413
34,1038,8,153
34,1039,8,413
34,1040,10,1048
34,1041,10,468
34,1042,10,175
34,1043,11,80
34,1044,11,112
34,1045,11,413
35,1046,1,1031
35,1047,2,1016
35,1048,3,410
35,1049,3,1408
35,1050,3,387
35,1051,3,410
35,1052,3,1037
35,1053,3,1248
35,1054,4,16
35,1055,6,210
35,1056,6,926
35,1057,6,1079
35,1058,6,327
35,1059,6,115
35,1060,8,123
35,1061,8,1423
35,1062,8,797
35,1063,8,1246
35,1064,8,982
35,1065,8,1448
35,1066,8,105
35,1067,9,1095
35,1068,9,1463
35,1069,9,1155
35,1070,10,461
35,1071,10,855
35,1072,10,102
35,1073,11,1138
35,1074,11,178
35,1075,11,210
36,1076,2,578
36,1077,3,661
36,1078,3,668
36,1079,3,573
36,1080,6,611
36,1081,6,636
36,1082,6,619
36,1083,6,555
36,1084,7,661
36,1085,7,570
36,1086,7,555
36,1087,7,633
36,1088,7,619
36,1089,9,595
36,1090,9,562
36,1091,9,633
36,1092,9,674
36,1093,10,668
36,1094,10,637
36,1095,10,674
36,1096,11,584
36,1097,11,555
36,1098,11,587
36,1099,11,555
37,1100,2,1170
37,1101,2,613
37,1102,2,617
37,1103,4,882
37,1104,4,1183
37,1105,4,887
37,1106,6,1327
37,1107,6,1340
37,1108,6,1170
37,1109,6,992
37,1110,6,881
37,1111,8,890
37,1112,9,326
37,1113,9,884
37,1114,9,802
37,1115,10,929
37,1116,10,1429
37,1117,10,973
37,1118,11,682
37,1119,11,705
38,1120,1,838
38,1121,1,748
38,1122,1,1217
38,1123,1,733
38,1124,1,844
38,1125,1,1095
38,1126,1,327
38,1127,1,1211
38,1128,1,266
38,1129,1,1386
38,1130,2,1416
38,1131,2,1289
38,1132,3,101
38,1133,3,1431
38,1134,3,988
38,1135,3,390
38,1136,3,1481
38,1137,4,917
38,1138,4,911
38,1139,4,1259
38,1140,4,1034
38,1141,4,203
38,1142,4,1446
38,1143,5,1432
38,1144,5,1166
38,1145,5,917
38,1146,5,682
38,1147,5,1327
38,1148,5,1306
38,1149,5,1386
38,1150,6,1124
38,1151,6,1211
38,1152,6,1410
38,1153,7,319
38,1154,9,766
38,1155,9,173
38,1156,9,770
38,1157,11,1227
38,1158,11,279
38,1159,11,583
38,1160,11,7
39,1161,2,637
39,1162,2,616
39,1163,2,633
39,1164,3,674
39,1165,3,555
39,1166,3,606
39,1167,3,656
39,1168,4,648
39,1169,4,616
39,1170,4,587
39,1171,4,633
39,1172,4,684
39,1173,6,611
39,1174,6,656
39,1175,6,656
39,1176,6,692
39,1177,7,648
39,1178,9,674
39,1179,9,668
39,1180,9,562
39,1181,10,615
39,1182,10,555
39,1183,10,674
39,1184,10,626
39,1185,10,661
39,1186,10,656
39,1187,11,593
39,1188,11,684
39,1189,11,615
39,1190,11,566
39,1191,11,697
39,1192,11,616
39,1193,11,562
39,1194,11,684
39,1195,11,611
39,1196,11,615
40,1197,1,232
40,1198,1,243
40,1199,1,133
40,1200,1,261
40,1201,1,27
40,1202,3,796
40,1203,3,178
40,1204,3,291
40,1205,4,318
40,1206,5,1445
40,1207,5,1207
40,1208,5,1423
40,1209,5,1450
40,1210,6,28
40,1211,6,328
40,1212,6,173
40,1213,7,740
40,1214,7,47
40,1215,7,10
40,1216,7,1435
40,1217,7,370
40,1218,8,344
40,1219,8,1436
40,1220,8,173
40,1221,10,1163
40,1222,10,745
40,1223,10,828
40,1224,10,243
40,1225,11,1178
40,1226,11,246
40,1227,11,312
40,1228,11,728
40,1229,11,294
41,1230,1,1363
41,1231,1,175
41,1232,2,36
41,1233,2,171
41,1234,2,632
41,1235,2,510
41,1236,2,1345
41,1237,3,529
41,1238,4,69
41,1239,4,141
41,1240,4,1336
41,1241,5,683
41,1242,5,518
41,1243,5,1350
41,1244,6,162
41,1245,6,165
41,1246,7,1334
41,1247,7,479
41,1248,7,611
41,1249,7,519
41,1250,7,656
41,1251,7,160
41,1252,7,648
41,1253,7,424
41,1254,7,637
41,1255,7,1314
41,1256,8,593
41,1257,8,467
41,1258,9,1326
41,1259,9,547
41,1260,9,69
41,1261,10,692
41,1262,10,619
41,1263,10,1384
41,1264,10,13
41,1265,10,498
41,1266,11,432
41,1267,11,502
41,1268,11,175
41,1269,11,519
41,1270,11,1345
41,1271,11,1345
41,1272,11,505
42,1273,3,587
42,1274,3,1134
42,1275,3,684
42,1276,3,1028
42,1277,3,573
42,1278,3,1151
42,1279,5,555
42,1280,5,1026
42,1281,5,1102
42,1282,5,587
42,1283,6,633
42,1284,6,1098
42,1285,6,1037
42,1286,6,1259
42,1287,7,1259
42,1288,8,1041
42,1289,8,1034
42,1290,10,632
42,1291,10,1031
42,1292,10,611
42,1293,11,1019
42,1294,11,1106
42,1295,11,578
43,1296,1,952
43,1297,1,761
43,1298,1,915
43,1299,1,617
43,1300,1,646
43,1301,1,983
43,1302,1,1427
43,1303,1,916
43,1304,2,734
43,1305,2,710
43,1306,2,1389
43,1307,3,1341
43,1308,3,763
43,1309,3,882
43,1310,4,732
43,1311,5,1176
43,1312,5,891
43,1313,5,617
43,1314,5,1434
43,1315,5,705
43,1316,6,911
43,1317,6,893
43,1318,7,1166
43,1319,7,973
43,1320,7,652
43,1321,7,620
43,1322,7,1193
43,1323,8,765
43,1324,8,906
43,1325,8,719
43,1326,9,952
43,1327,9,870
43,1328,9,873
43,1329,9,824
43,1330,9,1176
43,1331,10,582
43,1332,10,973
44,1333,1,1323
44,1334,1,711
44,1335,1,225
44,1336,1,580
44,1337,1,383
44,1338,1,1217
44,1339,6,952
44,1340,7,741
44,1341,7,818
44,1342,7,765
44,1343,7,1434
44,1344,7,1312
44,1345,7,1440
44,1346,7,952
44,1347,7,392
44,1348,8,795
44,1349,8,1340
44,1350,8,969
44,1351,9,655
44,1352,9,227
44,1353,9,992
44,1354,9,713
44,1355,11,1216
44,1356,11,1320
44,1357,11,795
45,1358,2,933
45,1359,2,805
45,1360,2,647
45,1361,2,220
45,1362,2,948
45,1363,3,1289
45,1364,3,569
45,1365,3,1167
45,1366,4,765
45,1367,4,206
45,1368,5,1356
45,1369,5,979
45,1370,5,395
45,1371,5,315
45,1372,5,338
45,1373,5,838
45,1374,5,237
45,1375,7,673
45,1376,7,756
45,1377,7,994
45,1378,7,929
45,1379,7,884
45,1380,8,624
45,1381,8,320
45,1382,8,1282
45,1383,8,973
45,1384,8,823
45,1385,8,883
45,1386,8,1229
45,1387,8,1434
45,1388,9,984
45,1389,9,1166
45,1390,9,1182
45,1391,10,881
45,1392,10,579
45,1393,10,349
45,1394,10,551
45,1395,10,880
45,1396,10,765
45,1397,10,1494
45,1398,11,390
45,1399,11,833
45,1400,11,231
45,1401,11,884
45,1402,11,579
45,1403,11,582
45,1404,11,1440
46,1405,1,629
46,1406,1,1391
46,1407,1,296
46,1408,2,927
46,1409,2,933
46,1410,2,906
46,1411,2,867
46,1412,2,583
46,1413,3,1489
46,1414,3,1282
46,1415,3,1405
46,1416,3,617
46,1417,3,1482
46,1418,3,756
46,1419,4,1348
46,1420,4,1374
46,1421,4,1370
46,1422,4,574
46,1423,4,952
46,1424,4,1191
46,1425,4,891
46,1426,4,918
46,1427,5,732
46,1428,5,693
46,1429,6,873
46,1430,6,805
46,1431,6,870
46,1432,6,617
46,1433,6,732
46,1434,6,713
46,1435,7,711
46,1436,7,952
46,1437,7,1413
46,1438,7,598
46,1439,8,1489
46,1440,8,637
46,1441,9,979
46,1442,9,618
47,1443,3,171
47,1444,3,510
47,1445,3,467
47,1446,3,505
47,1447,3,126
47,1448,3,1394
47,1449,3,1397
47,1450,3,1350
47,1451,3,1382
47,1452,4,12
47,1453,4,140
47,1454,5,538
47,1455,5,497
47,1456,5,1313
47,1457,6,443
47,1458,6,498
47,1459,6,405
47,1460,7,431
47,1461,7,1331
47,1462,7,1329
47,1463,7,1311
47,1464,8,457
47,1465,9,77
47,1466,9,114
47,1467,9,497
47,1468,9,188
47,1469,9,149
47,1470,9,529
47,1471,9,432
47,1472,9,1334
47,1473,9,468
47,1474,10,1334
47,1475,10,163
47,1476,10,432
47,1477,10,1394
47,1478,10,175
47,1479,10,1328
47,1480,10,534
47,1481,11,529
47,1482,11,1371
47,1483,11,510
47,1484,11,446
48,1485,2,746
48,1486,3,1259
48,1487,3,1434
48,1488,4,1183
48,1489,4,979
48,1490,4,860
48,1491,4,1317
48,1492,4,316
48,1493,4,818
48,1494,4,746
48,1495,4,1391
48,1496,4,1297
48,1497,4,1187
48,1498,4,1494
48,1499,5,569
48,1500,5,1057
48,1501,5,627
48,1502,6,883
48,1503,6,741
48,1504,8,1070
48,1505,8,1087
48,1506,8,1440
48,1507,8,1341
48,1508,8,1386
48,1509,8,732
48,1510,8,1378
48,1511,8,1139
48,1512,8,893
48,1513,10,1118
48,1514,10,1491
48,1515,10,1119
48,1516,10,1061
48,1517,10,646
48,1518,10,1246
48,1519,10,1026
48,1520,10,266
48,1521,11,1118
48,1522,11,1256
48,1523,11,1011
48,1524,11,720
48,1525,11,918
48,1526,11,1279
49,1527,2,869
49,1528,2,933
49,1529,2,555
49,1530,2,1110
49,1531,2,893
49,1532,2,1133
49,1533,3,994
49,1534,3,874
49,1535,3,183
49,1536,4,116
49,1537,4,860
49,1538,4,692
49,1539,4,952
49,1540,5,1256
49,1541,5,710
49,1542,5,1466
49,1543,5,1341
49,1544,5,1097
49,1545,5,982
49,1546,5,1319
49,1547,5,1167
49,1548,5,648
49,1549,6,1097
49,1550,6,874
49,1551,6,1012
49,1552,7,25
49,1553,7,1482
49,1554,7,1296
49,1555,7,287
49,1556,7,506
49,1557,7,1079
49,1558,7,929
49,1559,7,607
49,1560,7,420
49,1561,7,1413
49,1562,7,948
49,1563,7,877
49,1564,7,898
49,1565,7,1024
49,1566,7,978
49,1567,7,969
49,1568,7,1378
49,1569,8,693
49,1570,8,992
49,1571,8,1389
49,1572,8,440
49,1573,8,461
49,1574,8,996
49,1575,8,360
49,1576,9,338
49,1577,9,1045
49,1578,9,429
49,1579,9,524
49,1580,9,276
49,1581,9,996
49,1582,9,861
49,1583,9,984
49,1584,9,873
49,1585,10,870
49,1586,10,611
49,1587,10,960
49,1588,11,913
49,1589,11,906
49,1590,11,732
49,1591,11,937
49,1592,11,316
49,1593,11,1170
49,1594,11,688
50,1595,1,717
50,1596,1,797
50,1597,2,1269
50,1598,4,362
50,1599,4,1013
50,1600,4,62
50,1601,4,1029
50,1602,4,144
50,1603,4,99
50,1604,4,895
50,1605,4,388
50,1606,4,1155
50,1607,4,387
50,1608,6,445
50,1609,6,936
